race_id,year,round,gp_name,circuit,driver,team,finish_position,is_dnf,grid_position,quali_gap_to_pole,lap_consistency_std,lap_consistency_n,tyre_deg_slope,stint_count,compound_start,air_temp,track_temp,temp_delta,is_wet,humidity,driver_recent_avg_pos,constructor_dnf_rate,circuit_type,is_street_circuit,season_phase,pit_stop_count,strategy_delta,avg_speed_trap,speed_trap_percentile,chaos_index,driver_recent_form_score,constructor_recent_form_score,track_specific_driver_score,wet_performance_score,street_circuit_score,overtake_difficulty_factor,pit_stop_efficiency,safety_car_sensitivity,quali_to_race_conversion,dnf_risk_score,avg_top_speed_last_5,straight_line_speed_percentile_last_5,avg_deg_same_compound_last_5,constructor_strategy_score,field_strength
2019_15,2019,15,Singapore Grand Prix,Singapore,RUS,Williams,21,1,18,0.048328,0.4367,32,0.010277,2,MEDIUM,30.0,35.7,5.7,0,66.2,14.0,0.0,street,1,mid,1,-3.0,,,0.15,0.3682539682539682,0.0,,0.4603174603174603,0.31746031746031744,0.85,-1.911111111111111,5.333333333333333,-1.6111111111111112,0.0,,,-0.06768506666666665,-2.136111111111111,0.5263492063492063
2019_15,2019,15,Singapore Grand Prix,Singapore,SAI,McLaren,12,0,7,0.016639,2.4085,45,0.012036,3,SOFT,30.0,35.7,5.7,0,66.2,6.0,0.4,street,1,mid,2,-5.0,,,0.15,0.32063492063492066,0.1088888888888889,0.6666666666666666,0.7015873015873015,0.5174603174603175,0.85,0.6018518518518517,3.3333333333333335,0.6388888888888888,0.3727,,,-0.022489799999999997,0.38611111111111124,0.5263492063492063
2019_15,2019,15,Singapore Grand Prix,Singapore,STR,Racing Point,13,0,16,0.039099,2.7474,44,-0.234125,4,MEDIUM,30.0,35.7,5.7,0,66.2,11.2,0.1,street,1,mid,3,3.0,,,0.15,0.5015873015873016,0.09444444444444444,0.38095238095238093,0.5333333333333333,0.5619047619047619,0.85,1.7833333333333334,5.533333333333333,2.1944444444444446,0.0782,,,-0.10764746666666666,1.6597222222222223,0.5263492063492063
2019_15,2019,15,Singapore Grand Prix,Singapore,VER,Red Bull Racing,3,0,4,0.006194,0.3239,47,-0.05862,2,SOFT,30.0,35.7,5.7,0,66.2,3.4,0.2,street,1,mid,1,1.0,,,0.15,0.6,0.3055555555555556,0.9523809523809523,0.9047619047619048,0.7682539682539681,0.85,2.283333333333333,3.066666666666667,3.3333333333333335,0.1636,,,-0.07223090000000001,2.895833333333334,0.5263492063492063
2019_15,2019,15,Singapore Grand Prix,Singapore,VET,Ferrari,1,0,3,0.002286,0.5084,47,-0.062699,2,SOFT,30.0,35.7,5.7,0,66.2,7.6,0.1,street,1,mid,1,2.0,,,0.15,0.6984126984126984,0.6011111111111112,0.9047619047619048,0.9396825396825397,0.8920634920634921,0.85,-0.6777777777777777,6.866666666666666,-1.5833333333333333,0.0109,,,-0.06559706666666668,-2.1569444444444446,0.5263492063492063
2019_16,2019,16,Russian Grand Prix,Sochi,ALB,Red Bull Racing,5,0,0,0.082551,0.546,44,-0.140992,2,MEDIUM,21.9,34.4,12.5,1,67.6,6.6,0.2,balanced,0,mid,1,-5.0,,,0.75,0.7460317460317459,0.34888888888888886,,0.7301587301587301,0.6190476190476191,0.45,2.0555555555555554,7.333333333333333,2.9444444444444446,0.0636,,,-0.10660253333333333,2.555555555555556,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,BOT,Mercedes,2,0,4,0.010957,0.3094,45,-0.089248,2,MEDIUM,21.9,34.4,12.5,1,67.6,4.0,0.1,balanced,0,mid,1,2.0,,,0.75,0.7936507936507937,0.5744444444444444,0.9523809523809523,0.5904761904761905,0.8507936507936509,0.45,-0.2222222222222222,2.066666666666667,-0.3333333333333333,0.0818,,,0.018879933333333335,-0.7708333333333334,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,GAS,Toro Rosso,14,0,16,0.025342,0.4886,43,-0.110819,2,MEDIUM,21.9,34.4,12.5,1,67.6,9.6,0.1,balanced,0,mid,1,2.0,,,0.75,0.6126984126984126,0.06555555555555556,0.0,0.3682539682539682,0.4158730158730159,0.45,2.4166666666666665,5.466666666666667,2.3055555555555554,0.12,,,-0.09450173333333332,1.8777777777777775,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,GIO,Alfa Romeo Racing,15,0,12,0.026291,0.2569,44,-0.142257,3,SOFT,21.9,34.4,12.5,1,67.6,13.6,0.2,balanced,0,mid,2,-3.0,,,0.75,0.4476190476190476,0.03222222222222223,,0.3333333333333333,0.5,0.45,-2.009259259259259,1.6666666666666667,-4.0,0.2473,,,-0.13205506666666664,-4.554166666666666,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,GRO,Haas F1 Team,21,1,8,0.020616,,0,,1,SOFT,21.9,34.4,12.5,1,67.6,12.6,0.2,balanced,0,mid,0,-3.0,,,0.75,0.38412698412698415,0.0,0.5238095238095238,0.5841269841269842,0.21904761904761905,0.45,-1.125,2.0,-1.4444444444444444,0.2509,,,-0.07676953333333335,-2.047222222222222,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,HAM,Mercedes,1,0,2,0.004387,0.7936,45,-0.054583,2,MEDIUM,21.9,34.4,12.5,1,67.6,3.8,0.1,balanced,0,mid,1,1.0,,,0.75,0.892063492063492,0.6044444444444443,1.0,0.873015873015873,0.9301587301587302,0.45,0.2638888888888889,2.933333333333333,0.2222222222222222,0.0,,,-0.03450653333333333,-0.1861111111111111,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,HUL,Renault,10,0,6,0.018128,0.3162,42,-0.126308,3,SOFT,21.9,34.4,12.5,1,67.6,8.8,0.2,balanced,0,mid,2,-4.0,,,0.75,0.6190476190476191,0.16444444444444445,0.47619047619047616,0.20634920634920634,0.526984126984127,0.45,1.5694444444444444,2.6,1.6388888888888888,0.0927,,,-0.09461286666666666,1.1916666666666669,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,KUB,Williams,21,1,18,0.052888,0.7882,22,-0.10109,3,MEDIUM,21.9,34.4,12.5,1,67.6,15.8,0.1,balanced,0,mid,2,-3.0,,,0.75,0.2634920634920635,0.0,,0.4444444444444444,0.27777777777777773,0.45,-2.0972222222222223,6.0,-1.9444444444444444,0.0545,,,-0.09184433333333333,-2.4111111111111114,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,KVY,Toro Rosso,12,0,19,,0.7798,44,-0.143517,3,HARD,21.9,34.4,12.5,1,67.6,9.8,0.1,balanced,0,mid,2,7.0,,,0.75,0.35873015873015873,0.05111111111111111,,0.8412698412698413,0.2619047619047619,0.45,2.263888888888889,7.333333333333333,2.1666666666666665,0.1527,,,-0.115512,1.748611111111111,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,LEC,Ferrari,3,0,1,0.0,0.2732,42,-0.074071,3,SOFT,21.9,34.4,12.5,1,67.6,2.2,0.1,balanced,0,mid,2,-2.0,,,0.75,0.8984126984126986,0.6844444444444444,0.7142857142857143,0.273015873015873,0.8285714285714286,0.45,-0.25,2.2666666666666666,-1.3611111111111112,0.0945,,,-0.03146413333333333,-1.8666666666666667,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,MAG,Haas F1 Team,9,0,13,0.024676,0.2481,44,-0.121395,2,SOFT,21.9,34.4,12.5,1,67.6,13.8,0.2,balanced,0,mid,1,4.0,,,0.75,0.27619047619047615,0.0,0.6666666666666666,0.546031746031746,0.4,0.45,-1.4583333333333333,5.066666666666666,-1.7222222222222223,0.2818,,,-0.0253262,-2.2083333333333335,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,NOR,McLaren,8,0,7,0.018259,0.3722,42,-0.128427,2,SOFT,21.9,34.4,12.5,1,67.6,9.6,0.4,balanced,0,mid,1,-1.0,,,0.75,0.5777777777777777,0.07666666666666666,,0.17460317460317462,0.6587301587301587,0.45,-0.05555555555555555,2.3333333333333335,-0.6111111111111112,0.3127,,,-0.08144026666666666,-0.9416666666666669,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,PER,Racing Point,7,0,11,0.025429,0.1524,42,-0.148296,2,SOFT,21.9,34.4,12.5,1,67.6,10.4,0.2,balanced,0,mid,1,4.0,,,0.75,0.4126984126984127,0.06444444444444444,0.5714285714285714,0.38412698412698415,0.3873015873015873,0.45,1.5,4.0,2.0555555555555554,0.2582,,,-0.09305593333333333,1.4333333333333331,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,RAI,Alfa Romeo Racing,13,0,15,0.035055,0.4746,42,-0.18834,3,MEDIUM,21.9,34.4,12.5,1,67.6,11.6,0.2,balanced,0,mid,2,2.0,,,0.75,0.273015873015873,0.022222222222222223,0.8571428571428571,0.4,0.45714285714285713,0.45,-2.0416666666666665,3.8,-3.9722222222222223,0.1982,,,-0.15729293333333333,-4.565277777777777,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,RIC,Renault,21,1,10,0.022188,0.8676,20,-0.106962,2,SOFT,21.9,34.4,12.5,1,67.6,10.6,0.1,balanced,0,mid,1,-3.0,,,0.75,0.4825396825396825,0.14222222222222222,0.7619047619047619,0.4380952380952381,0.22857142857142856,0.45,0.8333333333333334,3.8,0.4166666666666667,0.0818,,,-0.04504833333333333,-0.08888888888888877,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,RUS,Williams,21,1,17,0.040686,0.3872,23,-0.086268,1,MEDIUM,21.9,34.4,12.5,1,67.6,14.0,0.2,balanced,0,mid,0,-3.0,,,0.75,0.24126984126984127,0.0,,0.4603174603174603,0.15873015873015872,0.45,-1.8333333333333333,5.333333333333333,-2.0277777777777777,0.2309,,,-0.03962659999999999,-2.552777777777778,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,SAI,McLaren,6,0,5,0.017396,1.03,42,-0.082672,2,SOFT,21.9,34.4,12.5,1,67.6,7.2,0.4,balanced,0,mid,1,-1.0,,,0.75,0.32063492063492066,0.0911111111111111,0.23809523809523808,0.7015873015873015,0.4920634920634921,0.45,-0.2916666666666667,3.3333333333333335,-0.7777777777777778,0.3036,,,-0.008738899999999999,-1.1180555555555556,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,STR,Racing Point,11,0,14,0.02843,0.1725,44,-0.144017,2,MEDIUM,21.9,34.4,12.5,1,67.6,11.2,0.2,balanced,0,mid,1,3.0,,,0.75,0.473015873015873,0.10111111111111111,0.3333333333333333,0.5333333333333333,0.526984126984127,0.45,1.9166666666666667,5.533333333333333,2.361111111111111,0.0436,,,-0.15541073333333333,1.7874999999999999,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,VER,Red Bull Racing,4,0,9,0.007443,0.2836,44,-0.104369,2,SOFT,21.9,34.4,12.5,1,67.6,3.8,0.2,balanced,0,mid,1,5.0,,,0.75,0.673015873015873,0.3588888888888889,0.8095238095238095,0.9047619047619048,0.8380952380952381,0.45,0.4722222222222222,3.066666666666667,1.2222222222222223,0.1291,,,-0.0700218,0.8430555555555556,0.5274603174603174
2019_16,2019,16,Russian Grand Prix,Sochi,VET,Ferrari,21,1,3,0.004638,0.2753,22,-0.034118,1,SOFT,21.9,34.4,12.5,1,67.6,4.6,0.1,balanced,0,mid,0,-3.0,,,0.75,0.8031746031746032,0.6711111111111111,0.9047619047619048,0.9396825396825397,0.9238095238095237,0.45,-0.4444444444444444,6.866666666666666,-1.5833333333333333,0.0,,,-0.06165193333333333,-2.1375,0.5274603174603174
2019_17,2019,17,Japanese Grand Prix,Suzuka,ALB,Red Bull Racing,4,0,6,0.009039,0.1548,46,-0.041461,3,SOFT,21.6,31.0,9.4,0,57.5,6.4,0.1,balanced,0,late,2,2.0,,,0.15,0.7714285714285715,0.3844444444444444,,0.7698412698412698,0.6190476190476191,0.7,1.25,6.166666666666667,1.8611111111111112,0.0345,,,-0.07485733333333333,1.491666666666667,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,BOT,Mercedes,1,0,3,0.00263,0.5963,47,0.027508,3,SOFT,21.6,31.0,9.4,0,57.5,4.0,0.0,balanced,0,late,2,2.0,,,0.15,0.8888888888888888,0.6811111111111111,0.9523809523809523,0.6698412698412698,0.8507936507936509,0.7,0.3888888888888889,2.1333333333333333,0.3333333333333333,0.0636,,,-0.0388858,-0.05555555555555558,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,GAS,Toro Rosso,7,0,9,0.019698,0.8563,48,-0.034463,2,SOFT,21.6,31.0,9.4,0,57.5,9.6,0.1,balanced,0,late,1,2.0,,,0.15,0.5428571428571428,0.03777777777777777,0.5238095238095238,0.39047619047619053,0.4158730158730159,0.7,2.4444444444444446,4.533333333333333,3.138888888888889,0.0964,,,-0.10628113333333333,2.6527777777777777,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,GIO,Alfa Romeo Racing,14,0,11,0.025154,0.7862,45,-0.061569,3,MEDIUM,21.6,31.0,9.4,0,57.5,14.0,0.2,balanced,0,late,2,-3.0,,,0.15,0.42539682539682544,0.012222222222222223,,0.3333333333333333,0.5,0.7,-1.5046296296296295,2.3333333333333335,-2.7777777777777777,0.2,,,-0.14580980000000002,-3.4000000000000004,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,GRO,Haas F1 Team,13,0,10,0.02389,0.4645,47,-0.090339,2,SOFT,21.6,31.0,9.4,0,57.5,12.6,0.3,balanced,0,late,1,-3.0,,,0.15,0.25396825396825395,0.017777777777777778,0.6666666666666666,0.4222222222222223,0.21904761904761905,0.7,-0.2361111111111111,2.2666666666666666,-0.4444444444444444,0.3673,,,-0.0596472,-0.901388888888889,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,HAM,Mercedes,3,0,4,0.002734,0.878,47,0.080037,3,SOFT,21.6,31.0,9.4,0,57.5,2.2,0.0,balanced,0,late,2,1.0,,,0.15,0.9365079365079365,0.7577777777777778,1.0,0.8984126984126984,0.9301587301587302,0.7,0.5138888888888888,2.533333333333333,0.6944444444444444,0.0,,,-0.046205533333333326,0.23749999999999993,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,HUL,Renault,21,1,15,0.029346,1.0957,48,-0.047875,2,SOFT,21.6,31.0,9.4,0,57.5,8.8,0.2,balanced,0,late,1,-3.0,,,0.15,0.638095238095238,0.11000000000000001,0.0,0.3079365079365079,0.526984126984127,0.7,-0.09722222222222222,2.933333333333333,-0.5,0.1182,,,-0.10666500000000001,-0.9763888888888889,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,KUB,Williams,17,0,0,,0.8335,43,0.148671,3,MEDIUM,21.6,31.0,9.4,0,57.5,15.8,0.3,balanced,0,late,2,-17.0,,,0.15,0.16507936507936508,0.0,,0.2222222222222222,0.27777777777777773,0.7,-1.8611111111111112,4.5,-2.0277777777777777,0.2745,,,-0.09218026666666666,-2.4458333333333337,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,KVY,Toro Rosso,10,0,14,0.028703,0.422,48,-0.092833,2,SOFT,21.6,31.0,9.4,0,57.5,10.4,0.1,balanced,0,late,1,4.0,,,0.15,0.36507936507936506,0.07777777777777778,,0.6587301587301587,0.2619047619047619,0.7,2.138888888888889,7.166666666666667,2.75,0.1291,,,-0.16119139999999998,2.283333333333333,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,LEC,Ferrari,6,0,2,0.002171,1.2335,45,0.373936,4,SOFT,21.6,31.0,9.4,0,57.5,2.2,0.1,balanced,0,late,3,-4.0,,,0.15,0.9460317460317461,0.5211111111111112,0.0,0.4444444444444444,0.8285714285714286,0.7,-1.0555555555555556,2.2,-1.9722222222222223,0.1182,,,-0.04576873333333333,-2.4097222222222223,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,MAG,Haas F1 Team,15,0,19,,2.0816,45,-0.082213,3,MEDIUM,21.6,31.0,9.4,0,57.5,11.8,0.3,balanced,0,late,2,4.0,,,0.15,0.3619047619047619,0.015555555555555557,0.0,0.5809523809523809,0.4,0.7,-0.6527777777777778,4.8,-0.8055555555555556,0.2236,,,0.26328666666666667,-1.2333333333333334,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,NOR,McLaren,11,0,8,0.01608,0.4657,47,0.021804,3,SOFT,21.6,31.0,9.4,0,57.5,9.0,0.3,balanced,0,late,2,-3.0,,,0.15,0.638095238095238,0.1388888888888889,,0.42063492063492064,0.6587301587301587,0.7,-0.5555555555555556,1.6666666666666667,-0.9722222222222222,0.2364,,,-0.09629253333333333,-1.3222222222222222,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,PER,Racing Point,8,0,17,0.037673,1.5983,46,0.078343,3,SOFT,21.6,31.0,9.4,0,57.5,9.6,0.1,balanced,0,late,2,9.0,,,0.15,0.5174603174603174,0.07777777777777778,0.7142857142857143,0.46031746031746035,0.3873015873015873,0.7,2.138888888888889,3.8666666666666667,2.4722222222222223,0.2164,,,-0.12151333333333335,1.9472222222222224,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,RAI,Alfa Romeo Racing,12,0,13,0.026348,0.9682,45,-0.042571,3,MEDIUM,21.6,31.0,9.4,0,57.5,12.6,0.2,balanced,0,late,2,1.0,,,0.15,0.29523809523809524,0.008888888888888889,0.8095238095238095,0.37460317460317455,0.45714285714285713,0.7,-1.4675925925925926,3.533333333333333,-2.6666666666666665,0.1636,,,-0.16925506666666668,-3.308333333333333,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,RIC,Renault,21,1,16,0.031678,1.2401,48,-0.014466,2,MEDIUM,21.6,31.0,9.4,0,57.5,10.6,0.1,balanced,0,late,1,-3.0,,,0.15,0.34920634920634913,0.07777777777777778,0.8571428571428571,0.2888888888888889,0.22857142857142856,0.7,-0.7777777777777778,3.3333333333333335,-1.1666666666666667,0.2945,,,-0.10533833333333333,-1.613888888888889,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,RUS,Williams,16,0,18,0.037903,0.5601,47,3.5e-05,2,MEDIUM,21.6,31.0,9.4,0,57.5,14.0,0.3,balanced,0,late,1,2.0,,,0.15,0.13968253968253966,0.0,,0.23015873015873015,0.15873015873015872,0.7,-3.0555555555555554,4.166666666666667,-5.083333333333333,0.3727,,,-0.0468156,-5.559722222222223,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,SAI,McLaren,5,0,7,0.014242,0.2649,48,-0.015434,2,SOFT,21.6,31.0,9.4,0,57.5,6.8,0.3,balanced,0,late,1,2.0,,,0.15,0.43492063492063493,0.11777777777777779,0.5714285714285714,0.7396825396825396,0.4920634920634921,0.7,-0.8194444444444444,2.533333333333333,-1.5,0.2455,,,-0.0357909,-1.9375,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,STR,Racing Point,9,0,12,0.026199,0.5427,48,-0.040615,2,SOFT,21.6,31.0,9.4,0,57.5,12.6,0.1,balanced,0,late,1,3.0,,,0.15,0.47619047619047616,0.09,0.23809523809523808,0.5396825396825397,0.526984126984127,0.7,2.625,5.133333333333334,3.861111111111111,0.0327,,,-0.0519872,3.297222222222222,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,VER,Red Bull Racing,21,1,5,0.009039,0.2678,12,-0.350601,1,SOFT,21.6,31.0,9.4,0,57.5,3.6,0.1,balanced,0,late,0,-3.0,,,0.15,0.7238095238095238,0.4166666666666667,0.9047619047619048,0.8984126984126983,0.8380952380952381,0.7,0.9861111111111112,3.466666666666667,1.6666666666666667,0.1055,,,-0.0813814,1.2194444444444448,0.5198412698412699
2019_17,2019,17,Japanese Grand Prix,Suzuka,VET,Ferrari,2,0,1,0.0,0.7816,47,0.031559,3,SOFT,21.6,31.0,9.4,0,57.5,4.6,0.1,balanced,0,late,2,-1.0,,,0.15,0.526984126984127,0.4588888888888889,0.7619047619047619,0.6317460317460316,0.9238095238095237,0.7,-1.1574074074074074,6.333333333333333,-2.4444444444444446,0.1764,,,-0.0514258,-3.0083333333333333,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,ALB,Red Bull Racing,5,0,5,0.007732,0.4092,62,-0.018728,3,MEDIUM,23.3,41.4,18.1,0,46.3,5.2,0.2,balanced,0,late,2,0.0,,,0.1,0.8095238095238095,0.34,,0.7698412698412698,0.6190476190476191,0.35,0.1388888888888889,6.166666666666667,0.6388888888888888,0.0655,,,-0.12228826666666666,0.27916666666666673,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,BOT,Mercedes,3,0,6,0.007758,0.2178,65,-0.033627,2,MEDIUM,23.3,41.4,18.1,0,46.3,2.6,0.0,balanced,0,late,1,3.0,,,0.1,0.9365079365079365,0.7344444444444443,0.8095238095238095,0.6698412698412698,0.8507936507936509,0.35,0.5277777777777778,2.1333333333333333,0.8055555555555556,0.0509,,,-0.010220199999999997,0.29027777777777775,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,GAS,Toro Rosso,9,0,10,0.024452,0.4331,61,0.055469,3,SOFT,23.3,41.4,18.1,0,46.3,9.8,0.1,balanced,0,late,2,1.0,,,0.1,0.5841269841269842,0.06888888888888889,0.5714285714285714,0.39047619047619053,0.4158730158730159,0.35,2.3333333333333335,4.533333333333333,2.861111111111111,0.0727,,,-0.09223173333333333,2.4138888888888888,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,GIO,Alfa Romeo Racing,14,0,15,0.033588,0.2484,63,-0.062934,2,MEDIUM,23.3,41.4,18.1,0,46.3,13.2,0.2,balanced,0,late,1,1.0,,,0.1,0.42539682539682544,0.005555555555555556,,0.3333333333333333,0.5,0.35,-0.9444444444444444,2.3333333333333335,-1.5833333333333333,0.1527,,,-0.1191772,-2.2347222222222225,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,GRO,Haas F1 Team,17,0,18,0.051379,0.6164,62,0.006654,2,MEDIUM,23.3,41.4,18.1,0,46.3,12.0,0.2,balanced,0,late,1,1.0,,,0.1,0.3142857142857143,0.013333333333333332,0.2857142857142857,0.4222222222222223,0.21904761904761905,0.35,0.013888888888888888,2.2666666666666666,0.3611111111111111,0.2891,,,-0.029975099999999998,-0.11527777777777794,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,HAM,Mercedes,1,0,3,0.006742,0.2584,65,-0.037995,2,MEDIUM,23.3,41.4,18.1,0,46.3,2.6,0.0,balanced,0,late,1,2.0,,,0.1,0.9238095238095237,0.7144444444444444,0.8571428571428571,0.8984126984126984,0.9301587301587302,0.35,1.1111111111111112,2.533333333333333,1.3611111111111112,0.0,,,-0.04050193333333333,0.875,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,HUL,Renault,10,0,12,0.028452,1.9599,63,-0.050285,2,MEDIUM,23.3,41.4,18.1,0,46.3,8.8,0.3,balanced,0,late,1,2.0,,,0.1,0.42857142857142855,0.049999999999999996,0.7619047619047619,0.3079365079365079,0.526984126984127,0.35,-1.3194444444444444,2.933333333333333,-1.6388888888888888,0.3255,,,-0.048989099999999994,-2.0666666666666664,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,KUB,Williams,18,0,20,0.072514,0.5949,60,0.107724,3,MEDIUM,23.3,41.4,18.1,0,46.3,17.2,0.3,balanced,0,late,2,2.0,,,0.1,0.1841269841269841,0.0,,0.2222222222222222,0.27777777777777773,0.35,-2.1527777777777777,4.5,-3.9166666666666665,0.2291,,,-0.0121484,-4.363888888888889,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,KVY,Toro Rosso,11,0,9,0.022887,0.3958,61,0.015002,3,SOFT,23.3,41.4,18.1,0,46.3,11.8,0.1,balanced,0,late,2,-2.0,,,0.1,0.43174603174603177,0.07444444444444444,,0.6587301587301587,0.2619047619047619,0.35,1.9722222222222223,7.166666666666667,2.5277777777777777,0.1055,,,-0.13833966666666667,2.022222222222222,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,LEC,Ferrari,4,0,1,0.003558,0.5153,63,-0.027127,3,MEDIUM,23.3,41.4,18.1,0,46.3,2.6,0.1,balanced,0,late,2,-3.0,,,0.1,0.8857142857142857,0.5044444444444445,0.7142857142857143,0.4444444444444444,0.8285714285714286,0.35,-1.037037037037037,2.2,-2.138888888888889,0.0945,,,-0.033757,-2.7319444444444447,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,MAG,Haas F1 Team,15,0,17,0.049199,1.327,63,0.029762,2,MEDIUM,23.3,41.4,18.1,0,46.3,13.2,0.2,balanced,0,late,1,2.0,,,0.1,0.3555555555555555,0.011111111111111112,0.3333333333333333,0.5809523809523809,0.4,0.35,0.2916666666666667,4.8,0.6388888888888888,0.1764,,,0.1250868,0.2013888888888887,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,NOR,McLaren,21,1,8,0.020921,0.8398,41,-0.024296,2,SOFT,23.3,41.4,18.1,0,46.3,9.4,0.2,balanced,0,late,1,-3.0,,,0.1,0.6063492063492063,0.18555555555555556,,0.42063492063492064,0.6587301587301587,0.35,-0.2638888888888889,1.6666666666666667,-0.8333333333333334,0.1655,,,-0.05659766666666667,-1.2708333333333335,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,PER,Racing Point,7,0,11,0.025803,0.1446,64,-0.042672,2,MEDIUM,23.3,41.4,18.1,0,46.3,7.8,0.1,balanced,0,late,1,4.0,,,0.1,0.5587301587301586,0.08888888888888889,0.0,0.46031746031746035,0.3873015873015873,0.35,2.6805555555555554,3.8666666666666667,3.6944444444444446,0.18,,,-0.15022373333333333,3.179166666666667,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,RAI,Alfa Romeo Racing,21,1,14,0.029549,1.2263,49,0.063363,3,MEDIUM,23.3,41.4,18.1,0,46.3,12.6,0.2,balanced,0,late,2,-3.0,,,0.1,0.3365079365079365,0.0022222222222222222,0.9047619047619048,0.37460317460317455,0.45714285714285713,0.35,-0.4166666666666667,3.533333333333333,-0.8055555555555556,0.1291,,,-0.12676826666666666,-1.3986111111111112,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,RIC,Renault,8,0,13,0.029094,0.1885,64,-0.009252,2,HARD,23.3,41.4,18.1,0,46.3,10.6,0.3,balanced,0,late,1,5.0,,,0.1,0.21587301587301586,0.031111111111111114,0.0,0.2888888888888889,0.22857142857142856,0.35,-0.7777777777777778,3.3333333333333335,-1.0277777777777777,0.4236,,,-0.024812,-1.4361111111111111,0.5198412698412699
2019_18,2019,18,Mexican Grand Prix,Mexico City,RUS,Williams,16,0,19,0.054375,0.319,62,0.005467,2,MEDIUM,23.3,41.4,18.1,0,46.3,14.4,0.3,balanced,0,late,1,3.0,,,0.1,0.16825396825396824,0.0,,0.23015873015873015,0.15873015873015872,0.35,-1.5555555555555556,4.166666666666667,-2.8333333333333335,0.3145,,,-0.029438466666666666,-3.3291666666666666,0.5198412698412699
